City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Hyderabad,24/12/18,158,86.9,170.64,131.14,180.12,1.66,150.1
Hyderabad,25/12/18,150,82.5,162,124.5,171,1.58,142.5
Hyderabad,26/12/18,136,74.8,146.88,112.88,155.04,1.43,129.2
Hyderabad,27/12/18,131,72.05,141.48,108.73,149.34,1.38,124.45
Hyderabad,28/12/18,129,70.95,139.32,107.07,147.06,1.35,122.55
Hyderabad,29/12/18,133,73.15,143.64,110.39,151.62,1.4,126.35
Hyderabad,30/12/18,143,78.65,154.44,118.69,163.02,1.5,135.85
Hyderabad,31/12/18,131,72.05,141.48,108.73,149.34,1.38,124.45
Hyderabad,1/1/2019,132,72.6,142.56,109.56,150.48,1.39,125.4
Hyderabad,2/1/2019,141,77.55,152.28,117.03,160.74,1.48,133.95
Hyderabad,3/1/2019,144,79.2,155.52,119.52,164.16,1.51,136.8
Hyderabad,4/1/2019,147,80.85,158.76,122.01,167.58,1.54,139.65
Hyderabad,5/1/2019,145,79.75,156.6,120.35,165.3,1.52,137.75
Hyderabad,6/1/2019,155,85.25,167.4,128.65,176.7,1.63,147.25
Hyderabad,7/1/2019,153,84.15,165.24,126.99,174.42,1.61,145.35
Hyderabad,8/1/2019,151,83.05,163.08,125.33,172.14,1.59,143.45
Hyderabad,9/1/2019,148,81.4,159.84,122.84,168.72,1.55,140.6
Hyderabad,10/1/2019,146,80.3,157.68,121.18,166.44,1.53,138.7
Hyderabad,11/1/2019,152,83.6,164.16,126.16,173.28,1.6,144.4
Hyderabad,12/1/2019,158,86.9,170.64,131.14,180.12,1.66,150.1
Hyderabad,13/01/19,147,80.85,158.76,122.01,167.58,1.54,139.65
Hyderabad,14/01/19,147,80.85,158.76,122.01,167.58,1.54,139.65
Hyderabad,15/01/19,148,81.4,159.84,122.84,168.72,1.55,140.6
Hyderabad,16/01/19,154,84.7,166.32,127.82,175.56,1.62,146.3
Hyderabad,17/01/19,146,80.3,157.68,121.18,166.44,1.53,138.7
Hyderabad,18/01/19,146,80.3,157.68,121.18,166.44,1.53,138.7
Hyderabad,19/01/19,154,84.7,166.32,127.82,175.56,1.62,146.3
Hyderabad,20/01/19,152,83.6,164.16,126.16,173.28,1.6,144.4
Hyderabad,21/01/19,130,71.5,140.4,107.9,148.2,1.37,123.5
Hyderabad,22/01/19,94,51.7,101.52,78.02,107.16,0.99,89.3
Hyderabad,23/01/19,112,61.6,120.96,92.96,127.68,1.18,106.4
Hyderabad,24/01/19,111,61.05,119.88,92.13,126.54,1.17,105.45
Hyderabad,25/01/19,84,46.2,90.72,69.72,95.76,0.88,79.8
Hyderabad,26/01/19,67,36.85,72.36,55.61,76.38,0.7,63.65
Hyderabad,27/01/19,83,45.65,89.64,68.89,94.62,0.87,78.85
Hyderabad,28/01/19,142,78.1,153.36,117.86,161.88,1.49,134.9
Hyderabad,29/01/19,134,73.7,144.72,111.22,152.76,1.41,127.3
Hyderabad,30/01/19,105,57.75,113.4,87.15,119.7,1.1,99.75
Hyderabad,31/01/19,118,64.9,127.44,97.94,134.52,1.24,112.1
Hyderabad,1/2/2019,130,71.5,140.4,107.9,148.2,1.37,123.5
Hyderabad,2/2/2019,119,65.45,128.52,98.77,135.66,1.25,113.05
Hyderabad,3/2/2019,122,67.1,131.76,101.26,139.08,1.28,115.9
Hyderabad,4/2/2019,116,63.8,125.28,96.28,132.24,1.22,110.2
Hyderabad,5/2/2019,117,64.35,126.36,97.11,133.38,1.23,111.15
Hyderabad,6/2/2019,134,73.7,144.72,111.22,152.76,1.41,127.3
Hyderabad,7/2/2019,118,64.9,127.44,97.94,134.52,1.24,112.1
Hyderabad,8/2/2019,117,64.35,126.36,97.11,133.38,1.23,111.15
Hyderabad,9/2/2019,132,72.6,142.56,109.56,150.48,1.39,125.4
Hyderabad,10/2/2019,130,71.5,140.4,107.9,148.2,1.37,123.5
Hyderabad,11/2/2019,114,62.7,123.12,94.62,129.96,1.2,108.3
Hyderabad,12/2/2019,128,70.4,138.24,106.24,145.92,1.34,121.6
Hyderabad,13/02/19,132,72.6,142.56,109.56,150.48,1.39,125.4
Hyderabad,14/02/19,130,71.5,140.4,107.9,148.2,1.37,123.5
Hyderabad,15/02/19,96,52.8,103.68,79.68,109.44,1.01,91.2
Hyderabad,16/02/19,92,50.6,99.36,76.36,104.88,0.97,87.4
Hyderabad,17/02/19,105,57.75,113.4,87.15,119.7,1.1,99.75
Hyderabad,18/02/19,116,63.8,125.28,96.28,132.24,1.22,110.2
Hyderabad,19/02/19,122,67.1,131.76,101.26,139.08,1.28,115.9
Hyderabad,20/02/19,82,45.1,88.56,68.06,93.48,0.86,77.9
Hyderabad,21/02/19,82,45.1,88.56,68.06,93.48,0.86,77.9
Hyderabad,22/02/19,94,51.7,101.52,78.02,107.16,0.99,89.3
Hyderabad,23/02/19,125,68.75,135,103.75,142.5,1.31,118.75
Hyderabad,24/02/19,105,57.75,113.4,87.15,119.7,1.1,99.75
Hyderabad,25/02/19,101,55.55,109.08,83.83,115.14,1.06,95.95
Hyderabad,26/02/19,120,66,129.6,99.6,136.8,1.26,114
Hyderabad,27/02/19,109,59.95,117.72,90.47,124.26,1.14,103.55
Hyderabad,28/02/19,111,61.05,119.88,92.13,126.54,1.17,105.45
Hyderabad,1/3/2019,119,65.45,128.52,98.77,135.66,1.25,113.05
Hyderabad,2/3/2019,74,40.7,79.92,61.42,84.36,0.78,70.3
Hyderabad,3/3/2019,68,37.4,73.44,56.44,77.52,0.71,64.6
Hyderabad,4/3/2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Hyderabad,5/3/2019,126,69.3,136.08,104.58,143.64,1.32,119.7
Hyderabad,6/3/2019,135,74.25,145.8,112.05,153.9,1.42,128.25
Hyderabad,7/3/2019,139,76.45,150.12,115.37,158.46,1.46,132.05
Hyderabad,8/3/2019,144,79.2,155.52,119.52,164.16,1.51,136.8
Hyderabad,9/3/2019,114,62.7,123.12,94.62,129.96,1.2,108.3
Hyderabad,10/3/2019,101,55.55,109.08,83.83,115.14,1.06,95.95
Hyderabad,11/3/2019,87,47.85,93.96,72.21,99.18,0.91,82.65
Hyderabad,12/3/2019,96,52.8,103.68,79.68,109.44,1.01,91.2
Hyderabad,13/03/19,103,56.65,111.24,85.49,117.42,1.08,97.85
Hyderabad,14/03/19,99,54.45,106.92,82.17,112.86,1.04,94.05
Hyderabad,15/03/19,106,58.3,114.48,87.98,120.84,1.11,100.7
Hyderabad,16/03/19,96,52.8,103.68,79.68,109.44,1.01,91.2
Hyderabad,17/03/19,95,52.25,102.6,78.85,108.3,1,90.25
Hyderabad,18/03/19,94,51.7,101.52,78.02,107.16,0.99,89.3
Hyderabad,19/03/19,70,38.5,75.6,58.1,79.8,0.74,66.5
Hyderabad,20/03/19,90,49.5,97.2,74.7,102.6,0.95,85.5
Hyderabad,21/03/19,93,51.15,100.44,77.19,106.02,0.98,88.35
Hyderabad,22/03/19,76,41.8,82.08,63.08,86.64,0.8,72.2
Hyderabad,23/03/19,94,51.7,101.52,78.02,107.16,0.99,89.3
Hyderabad,24/03/19,113,62.15,122.04,93.79,128.82,1.19,107.35
Hyderabad,25/03/19,105,57.75,113.4,87.15,119.7,1.1,99.75
Hyderabad,26/03/19,113,62.15,122.04,93.79,128.82,1.19,107.35
Hyderabad,27/03/19,104,57.2,112.32,86.32,118.56,1.09,98.8
Hyderabad,28/03/19,120,66,129.6,99.6,136.8,1.26,114
Hyderabad,29/03/19,128,70.4,138.24,106.24,145.92,1.34,121.6
Hyderabad,30/03/19,130,71.5,140.4,107.9,148.2,1.37,123.5
Hyderabad,31/03/19,123,67.65,132.84,102.09,140.22,1.29,116.85
Hyderabad,1/4/2019,99,54.45,106.92,82.17,112.86,1.04,94.05
Hyderabad,2/4/2019,113,62.15,122.04,93.79,128.82,1.19,107.35
Hyderabad,3/4/2019,104,57.2,112.32,86.32,118.56,1.09,98.8
Hyderabad,4/4/2019,98,53.9,105.84,81.34,111.72,1.03,93.1
Hyderabad,5/4/2019,85,46.75,91.8,70.55,96.9,0.89,80.75
Hyderabad,6/4/2019,85,46.75,91.8,70.55,96.9,0.89,80.75
Hyderabad,7/4/2019,73,40.15,78.84,60.59,83.22,0.77,69.35
Hyderabad,8/4/2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Hyderabad,9/4/2019,88,48.4,95.04,73.04,100.32,0.92,83.6
Hyderabad,10/4/2019,98,53.9,105.84,81.34,111.72,1.03,93.1
Hyderabad,11/4/2019,77,42.35,83.16,63.91,87.78,0.81,73.15
Hyderabad,12/4/2019,83,45.65,89.64,68.89,94.62,0.87,78.85
Hyderabad,13/04/19,93,51.15,100.44,77.19,106.02,0.98,88.35
Hyderabad,14/04/19,95,52.25,102.6,78.85,108.3,1,90.25
Hyderabad,15/04/19,89,48.95,96.12,73.87,101.46,0.93,84.55
Hyderabad,16/04/19,102,56.1,110.16,84.66,116.28,1.07,96.9
Hyderabad,17/04/19,82,45.1,88.56,68.06,93.48,0.86,77.9
Hyderabad,18/04/19,106,58.3,114.48,87.98,120.84,1.11,100.7
Hyderabad,19/04/19,79,43.45,85.32,65.57,90.06,0.83,75.05
Hyderabad,20/04/19,62,34.1,66.96,51.46,70.68,0.65,58.9
Hyderabad,21/04/19,62,34.1,66.96,51.46,70.68,0.65,58.9
Hyderabad,22/04/19,63,34.65,68.04,52.29,71.82,0.66,59.85
Hyderabad,23/04/19,98,53.9,105.84,81.34,111.72,1.03,93.1
Hyderabad,24/04/19,80,44,86.4,66.4,91.2,0.84,76
Hyderabad,25/04/19,103,56.65,111.24,85.49,117.42,1.08,97.85
Hyderabad,26/04/19,101,55.55,109.08,83.83,115.14,1.06,95.95
Hyderabad,27/04/19,119,65.45,128.52,98.77,135.66,1.25,113.05
Hyderabad,28/04/19,108,59.4,116.64,89.64,123.12,1.13,102.6
Hyderabad,29/04/19,98,53.9,105.84,81.34,111.72,1.03,93.1
Hyderabad,30/04/19,90,49.5,97.2,74.7,102.6,0.95,85.5
Hyderabad,1/5/2019,94,51.7,101.52,78.02,107.16,0.99,89.3
Hyderabad,2/5/2019,115,63.25,124.2,95.45,131.1,1.21,109.25
Hyderabad,3/5/2019,118,64.9,127.44,97.94,134.52,1.24,112.1
Hyderabad,4/5/2019,108,59.4,116.64,89.64,123.12,1.13,102.6
Hyderabad,5/5/2019,102,56.1,110.16,84.66,116.28,1.07,96.9
Hyderabad,6/5/2019,114,62.7,123.12,94.62,129.96,1.2,108.3
Hyderabad,7/5/2019,130,71.5,140.4,107.9,148.2,1.37,123.5
Hyderabad,8/5/2019,133,73.15,143.64,110.39,151.62,1.4,126.35
Hyderabad,9/5/2019,127,69.85,137.16,105.41,144.78,1.33,120.65
Hyderabad,10/5/2019,125,68.75,135,103.75,142.5,1.31,118.75
Hyderabad,11/5/2019,120,66,129.6,99.6,136.8,1.26,114
Hyderabad,12/5/2019,91,50.05,98.28,75.53,103.74,0.96,86.45
Hyderabad,13/05/19,102,56.1,110.16,84.66,116.28,1.07,96.9
Hyderabad,14/05/19,90,49.5,97.2,74.7,102.6,0.95,85.5
Hyderabad,15/05/19,107,58.85,115.56,88.81,121.98,1.12,101.65
Hyderabad,16/05/19,86,47.3,92.88,71.38,98.04,0.9,81.7
Hyderabad,17/05/19,112,61.6,120.96,92.96,127.68,1.18,106.4
Hyderabad,18/05/19,112,61.6,120.96,92.96,127.68,1.18,106.4
Hyderabad,19/05/19,134,73.7,144.72,111.22,152.76,1.41,127.3
Hyderabad,20/05/19,109,59.95,117.72,90.47,124.26,1.14,103.55
Hyderabad,21/05/19,109,59.95,117.72,90.47,124.26,1.14,103.55
Hyderabad,22/05/19,103,56.65,111.24,85.49,117.42,1.08,97.85
Hyderabad,23/05/19,102,56.1,110.16,84.66,116.28,1.07,96.9
Hyderabad,24/05/19,82,45.1,88.56,68.06,93.48,0.86,77.9
Hyderabad,25/05/19,114,62.7,123.12,94.62,129.96,1.2,108.3
Hyderabad,26/05/19,126,69.3,136.08,104.58,143.64,1.32,119.7
Hyderabad,27/05/19,109,59.95,117.72,90.47,124.26,1.14,103.55
Hyderabad,28/05/19,110,60.5,118.8,91.3,125.4,1.16,104.5
Hyderabad,29/05/19,124,68.2,133.92,102.92,141.36,1.3,117.8
Hyderabad,30/05/19,118,64.9,127.44,97.94,134.52,1.24,112.1
Hyderabad,31/05/19,100,55,108,83,114,1.05,95
Hyderabad,1/6/2019,86,47.3,92.88,71.38,98.04,0.9,81.7
Hyderabad,2/6/2019,112,61.6,120.96,92.96,127.68,1.18,106.4
Hyderabad,3/6/2019,79,43.45,85.32,65.57,90.06,0.83,75.05
Hyderabad,4/6/2019,64,35.2,69.12,53.12,72.96,0.67,60.8
Hyderabad,5/6/2019,76,41.8,82.08,63.08,86.64,0.8,72.2
Hyderabad,6/6/2019,102,56.1,110.16,84.66,116.28,1.07,96.9
Hyderabad,7/6/2019,75,41.25,81,62.25,85.5,0.79,71.25
Hyderabad,8/6/2019,63,34.65,68.04,52.29,71.82,0.66,59.85
Hyderabad,9/6/2019,76,41.8,82.08,63.08,86.64,0.8,72.2
Hyderabad,10/6/2019,67,36.85,72.36,55.61,76.38,0.7,63.65
Hyderabad,11/6/2019,48,26.4,51.84,39.84,54.72,0.5,45.6
Hyderabad,12/6/2019,44,24.2,47.52,36.52,50.16,0.46,41.8
Hyderabad,13/06/19,36,19.8,38.88,29.88,41.04,0.38,34.2
Hyderabad,14/06/19,36,19.8,38.88,29.88,41.04,0.38,34.2
Hyderabad,15/06/19,58,31.9,62.64,48.14,66.12,0.61,55.1
Hyderabad,16/06/19,50,27.5,54,41.5,57,0.53,47.5
Hyderabad,17/06/19,60,33,64.8,49.8,68.4,0.63,57
Hyderabad,18/06/19,58,31.9,62.64,48.14,66.12,0.61,55.1
Hyderabad,19/06/19,57,31.35,61.56,47.31,64.98,0.6,54.15
Hyderabad,20/06/19,51,28.05,55.08,42.33,58.14,0.54,48.45
Hyderabad,21/06/19,67,36.85,72.36,55.61,76.38,0.7,63.65
Hyderabad,22/06/19,50,27.5,54,41.5,57,0.53,47.5
Hyderabad,23/06/19,52,28.6,56.16,43.16,59.28,0.55,49.4
Hyderabad,24/06/19,55,30.25,59.4,45.65,62.7,0.58,52.25
Hyderabad,25/06/19,51,28.05,55.08,42.33,58.14,0.54,48.45
Hyderabad,26/06/19,54,29.7,58.32,44.82,61.56,0.57,51.3
Hyderabad,27/06/19,33,18.15,35.64,27.39,37.62,0.35,31.35
Hyderabad,28/06/19,29,15.95,31.32,24.07,33.06,0.3,27.55
Hyderabad,29/06/19,30,16.5,32.4,24.9,34.2,0.32,28.5
Hyderabad,30/06/19,36,19.8,38.88,29.88,41.04,0.38,34.2
Hyderabad,1/7/2019,42,23.1,45.36,34.86,47.88,0.44,39.9
Hyderabad,2/7/2019,31,17.05,33.48,25.73,35.34,0.33,29.45
Hyderabad,3/7/2019,41,22.55,44.28,34.03,46.74,0.43,38.95
Hyderabad,4/7/2019,43,23.65,46.44,35.69,49.02,0.45,40.85
Hyderabad,5/7/2019,36,19.8,38.88,29.88,41.04,0.38,34.2
Hyderabad,6/7/2019,32,17.6,34.56,26.56,36.48,0.34,30.4
Hyderabad,7/7/2019,42,23.1,45.36,34.86,47.88,0.44,39.9
Hyderabad,8/7/2019,34,18.7,36.72,28.22,38.76,0.36,32.3
Hyderabad,9/7/2019,39,21.45,42.12,32.37,44.46,0.41,37.05
Hyderabad,10/7/2019,29,15.95,31.32,24.07,33.06,0.3,27.55
Hyderabad,11/7/2019,38,20.9,41.04,31.54,43.32,0.4,36.1
Hyderabad,12/7/2019,37,20.35,39.96,30.71,42.18,0.39,35.15
Hyderabad,13/07/19,42,23.1,45.36,34.86,47.88,0.44,39.9
Hyderabad,14/07/19,34,18.7,36.72,28.22,38.76,0.36,32.3
Hyderabad,15/07/19,41,22.55,44.28,34.03,46.74,0.43,38.95
Hyderabad,16/07/19,61,33.55,65.88,50.63,69.54,0.64,57.95
Hyderabad,17/07/19,63,34.65,68.04,52.29,71.82,0.66,59.85
Hyderabad,18/07/19,70,38.5,75.6,58.1,79.8,0.74,66.5
Hyderabad,19/07/19,81,44.55,87.48,67.23,92.34,0.85,76.95
Hyderabad,20/07/19,53,29.15,57.24,43.99,60.42,0.56,50.35
Hyderabad,21/07/19,39,21.45,42.12,32.37,44.46,0.41,37.05
Hyderabad,22/07/19,34,18.7,36.72,28.22,38.76,0.36,32.3
Hyderabad,23/07/19,38,20.9,41.04,31.54,43.32,0.4,36.1
Hyderabad,24/07/19,36,19.8,38.88,29.88,41.04,0.38,34.2
Hyderabad,25/07/19,38,20.9,41.04,31.54,43.32,0.4,36.1
Hyderabad,26/07/19,41,22.55,44.28,34.03,46.74,0.43,38.95
Hyderabad,27/07/19,29,15.95,31.32,24.07,33.06,0.3,27.55
Hyderabad,28/07/19,39,21.45,42.12,32.37,44.46,0.41,37.05
Hyderabad,29/07/19,27,14.85,29.16,22.41,30.78,0.28,25.65
Hyderabad,30/07/19,22,12.1,23.76,18.26,25.08,0.23,20.9
Hyderabad,31/07/19,25,13.75,27,20.75,28.5,0.26,23.75
Hyderabad,1/8/2019,30,16.5,32.4,24.9,34.2,0.32,28.5
Hyderabad,2/8/2019,25,13.75,27,20.75,28.5,0.26,23.75
Hyderabad,3/8/2019,20,11,21.6,16.6,22.8,0.21,19
Hyderabad,4/8/2019,27,14.85,29.16,22.41,30.78,0.28,25.65
Hyderabad,5/8/2019,27,14.85,29.16,22.41,30.78,0.28,25.65
Hyderabad,6/8/2019,38,20.9,41.04,31.54,43.32,0.4,36.1
Hyderabad,7/8/2019,26,14.3,28.08,21.58,29.64,0.27,24.7
Hyderabad,8/8/2019,40,22,43.2,33.2,45.6,0.42,38
Hyderabad,9/8/2019,35,19.25,37.8,29.05,39.9,0.37,33.25
Hyderabad,10/8/2019,32,17.6,34.56,26.56,36.48,0.34,30.4
Hyderabad,11/8/2019,44,24.2,47.52,36.52,50.16,0.46,41.8
Hyderabad,12/8/2019,58,31.9,62.64,48.14,66.12,0.61,55.1
Hyderabad,13/08/19,70,38.5,75.6,58.1,79.8,0.74,66.5
Hyderabad,14/08/19,63,34.65,68.04,52.29,71.82,0.66,59.85
Hyderabad,15/08/19,54,29.7,58.32,44.82,61.56,0.57,51.3
Hyderabad,16/08/19,48,26.4,51.84,39.84,54.72,0.5,45.6
Hyderabad,17/08/19,68,37.4,73.44,56.44,77.52,0.71,64.6
Hyderabad,18/08/19,87,47.85,93.96,72.21,99.18,0.91,82.65
Hyderabad,19/08/19,74,40.7,79.92,61.42,84.36,0.78,70.3
Hyderabad,20/08/19,73,40.15,78.84,60.59,83.22,0.77,69.35
Hyderabad,21/08/19,70,38.5,75.6,58.1,79.8,0.74,66.5
Hyderabad,22/08/19,59,32.45,63.72,48.97,67.26,0.62,56.05
Hyderabad,23/08/19,52,28.6,56.16,43.16,59.28,0.55,49.4
Hyderabad,24/08/19,47,25.85,50.76,39.01,53.58,0.49,44.65
Hyderabad,25/08/19,38,20.9,41.04,31.54,43.32,0.4,36.1
Hyderabad,26/08/19,46,25.3,49.68,38.18,52.44,0.48,43.7
Hyderabad,27/08/19,57,31.35,61.56,47.31,64.98,0.6,54.15
Hyderabad,28/08/19,58,31.9,62.64,48.14,66.12,0.61,55.1
Hyderabad,29/08/19,55,30.25,59.4,45.65,62.7,0.58,52.25
Hyderabad,30/08/19,45,24.75,48.6,37.35,51.3,0.47,42.75
Hyderabad,31/08/19,30,16.5,32.4,24.9,34.2,0.32,28.5
Hyderabad,1/9/2019,27,14.85,29.16,22.41,30.78,0.28,25.65
Hyderabad,2/9/2019,26,14.3,28.08,21.58,29.64,0.27,24.7
Hyderabad,3/9/2019,30,16.5,32.4,24.9,34.2,0.32,28.5
Hyderabad,4/9/2019,25,13.75,27,20.75,28.5,0.26,23.75
Hyderabad,5/9/2019,26,14.3,28.08,21.58,29.64,0.27,24.7
Hyderabad,6/9/2019,28,15.4,30.24,23.24,31.92,0.29,26.6
Hyderabad,7/9/2019,27,14.85,29.16,22.41,30.78,0.28,25.65
Hyderabad,8/9/2019,25,13.75,27,20.75,28.5,0.26,23.75
Hyderabad,9/9/2019,34,18.7,36.72,28.22,38.76,0.36,32.3
Hyderabad,10/9/2019,32,17.6,34.56,26.56,36.48,0.34,30.4
Hyderabad,11/9/2019,50,27.5,54,41.5,57,0.53,47.5
Hyderabad,12/9/2019,53,29.15,57.24,43.99,60.42,0.56,50.35
Hyderabad,13/09/19,40,22,43.2,33.2,45.6,0.42,38
Hyderabad,14/09/19,42,23.1,45.36,34.86,47.88,0.44,39.9
Hyderabad,15/09/19,46,25.3,49.68,38.18,52.44,0.48,43.7
Hyderabad,16/09/19,61,33.55,65.88,50.63,69.54,0.64,57.95
Hyderabad,17/09/19,59,32.45,63.72,48.97,67.26,0.62,56.05
Hyderabad,18/09/19,55,30.25,59.4,45.65,62.7,0.58,52.25
Hyderabad,19/09/19,51,28.05,55.08,42.33,58.14,0.54,48.45
Hyderabad,20/09/19,38,20.9,41.04,31.54,43.32,0.4,36.1
Hyderabad,21/09/19,54,29.7,58.32,44.82,61.56,0.57,51.3
Hyderabad,22/09/19,53,29.15,57.24,43.99,60.42,0.56,50.35
Hyderabad,23/09/19,56,30.8,60.48,46.48,63.84,0.59,53.2
Hyderabad,24/09/19,52,28.6,56.16,43.16,59.28,0.55,49.4
Hyderabad,25/09/19,42,23.1,45.36,34.86,47.88,0.44,39.9
Hyderabad,26/09/19,40,22,43.2,33.2,45.6,0.42,38
Hyderabad,27/09/19,33,18.15,35.64,27.39,37.62,0.35,31.35
Hyderabad,28/09/19,48,26.4,51.84,39.84,54.72,0.5,45.6
Hyderabad,29/09/19,58,31.9,62.64,48.14,66.12,0.61,55.1
Hyderabad,30/09/19,70,38.5,75.6,58.1,79.8,0.74,66.5
Hyderabad,1/10/2019,76,41.8,82.08,63.08,86.64,0.8,72.2
Hyderabad,2/10/2019,68,37.4,73.44,56.44,77.52,0.71,64.6
Hyderabad,3/10/2019,80,44,86.4,66.4,91.2,0.84,76
Hyderabad,4/10/2019,78,42.9,84.24,64.74,88.92,0.82,74.1
Hyderabad,5/10/2019,72,39.6,77.76,59.76,82.08,0.76,68.4
Hyderabad,6/10/2019,81,44.55,87.48,67.23,92.34,0.85,76.95
Hyderabad,7/10/2019,92,50.6,99.36,76.36,104.88,0.97,87.4
Hyderabad,8/10/2019,99,54.45,106.92,82.17,112.86,1.04,94.05
Hyderabad,9/10/2019,95,52.25,102.6,78.85,108.3,1,90.25
Hyderabad,10/10/2019,78,42.9,84.24,64.74,88.92,0.82,74.1
Hyderabad,11/10/2019,62,34.1,66.96,51.46,70.68,0.65,58.9
Hyderabad,12/10/2019,63,34.65,68.04,52.29,71.82,0.66,59.85
Hyderabad,13/10/19,68,37.4,73.44,56.44,77.52,0.71,64.6
Hyderabad,14/10/19,94,51.7,101.52,78.02,107.16,0.99,89.3
Hyderabad,15/10/19,100,55,108,83,114,1.05,95
Hyderabad,16/10/19,97,53.35,104.76,80.51,110.58,1.02,92.15
Hyderabad,17/10/19,116,63.8,125.28,96.28,132.24,1.22,110.2
Hyderabad,18/10/19,48,26.4,51.84,39.84,54.72,0.5,45.6
Hyderabad,19/10/19,53,29.15,57.24,43.99,60.42,0.56,50.35
Hyderabad,20/10/19,57,31.35,61.56,47.31,64.98,0.6,54.15
Hyderabad,21/10/19,44,24.2,47.52,36.52,50.16,0.46,41.8
Hyderabad,22/10/19,76,41.8,82.08,63.08,86.64,0.8,72.2
Hyderabad,23/10/19,75,41.25,81,62.25,85.5,0.79,71.25
Hyderabad,24/10/19,76,41.8,82.08,63.08,86.64,0.8,72.2
Hyderabad,25/10/19,49,26.95,52.92,40.67,55.86,0.51,46.55
Hyderabad,26/10/19,44,24.2,47.52,36.52,50.16,0.46,41.8
Hyderabad,27/10/19,54,29.7,58.32,44.82,61.56,0.57,51.3
Hyderabad,28/10/19,106,58.3,114.48,87.98,120.84,1.11,100.7
Hyderabad,29/10/19,92,50.6,99.36,76.36,104.88,0.97,87.4
Hyderabad,30/10/19,93,51.15,100.44,77.19,106.02,0.98,88.35
Hyderabad,31/10/19,57,31.35,61.56,47.31,64.98,0.6,54.15
Hyderabad,1/11/2019,52,28.6,56.16,43.16,59.28,0.55,49.4
Hyderabad,2/11/2019,60,33,64.8,49.8,68.4,0.63,57
Hyderabad,3/11/2019,84,46.2,90.72,69.72,95.76,0.88,79.8
Hyderabad,4/11/2019,99,54.45,106.92,82.17,112.86,1.04,94.05
Hyderabad,5/11/2019,169,92.95,182.52,140.27,192.66,1.77,160.55
Hyderabad,6/11/2019,172,94.6,185.76,142.76,196.08,1.81,163.4
Hyderabad,7/11/2019,153,84.15,165.24,126.99,174.42,1.61,145.35
Hyderabad,8/11/2019,129,70.95,139.32,107.07,147.06,1.35,122.55
Hyderabad,9/11/2019,158,86.9,170.64,131.14,180.12,1.66,150.1
Hyderabad,10/11/2019,162,89.1,174.96,134.46,184.68,1.7,153.9
Hyderabad,11/11/2019,121,66.55,130.68,100.43,137.94,1.27,114.95
Hyderabad,12/11/2019,101,55.55,109.08,83.83,115.14,1.06,95.95
Hyderabad,13/11/19,124,68.2,133.92,102.92,141.36,1.3,117.8
Hyderabad,14/11/19,129,70.95,139.32,107.07,147.06,1.35,122.55
Hyderabad,15/11/19,125,68.75,135,103.75,142.5,1.31,118.75
Hyderabad,16/11/19,141,77.55,152.28,117.03,160.74,1.48,133.95
Hyderabad,17/11/19,134,73.7,144.72,111.22,152.76,1.41,127.3
Hyderabad,18/11/19,151,83.05,163.08,125.33,172.14,1.59,143.45
Hyderabad,19/11/19,171,94.05,184.68,141.93,194.94,1.8,162.45
Hyderabad,20/11/19,182,100.1,196.56,151.06,207.48,1.91,172.9
Hyderabad,21/11/19,153,84.15,165.24,126.99,174.42,1.61,145.35
Hyderabad,22/11/19,158,86.9,170.64,131.14,180.12,1.66,150.1
Hyderabad,23/11/19,167,91.85,180.36,138.61,190.38,1.75,158.65
Hyderabad,24/11/19,156,85.8,168.48,129.48,177.84,1.64,148.2
Hyderabad,25/11/19,161,88.55,173.88,133.63,183.54,1.69,152.95
Hyderabad,26/11/19,182,100.1,196.56,151.06,207.48,1.91,172.9
Hyderabad,27/11/19,150,82.5,162,124.5,171,1.58,142.5
Hyderabad,28/11/19,152,83.6,164.16,126.16,173.28,1.6,144.4
Hyderabad,29/11/19,120,66,129.6,99.6,136.8,1.26,114
Hyderabad,30/11/19,128,70.4,138.24,106.24,145.92,1.34,121.6
Hyderabad,1/12/2019,128,70.4,138.24,106.24,145.92,1.34,121.6
Hyderabad,2/12/2019,90,49.5,97.2,74.7,102.6,0.95,85.5
Hyderabad,3/12/2019,68,37.4,73.44,56.44,77.52,0.71,64.6
Hyderabad,4/12/2019,157,86.35,169.56,130.31,178.98,1.65,149.15
Hyderabad,5/12/2019,175,96.25,189,145.25,199.5,1.84,166.25
Hyderabad,6/12/2019,180,99,194.4,149.4,205.2,1.89,171
Hyderabad,7/12/2019,181,99.55,195.48,150.23,206.34,1.9,171.95
Hyderabad,8/12/2019,148,81.4,159.84,122.84,168.72,1.55,140.6
Hyderabad,9/12/2019,114,62.7,123.12,94.62,129.96,1.2,108.3
Hyderabad,10/12/2019,118,64.9,127.44,97.94,134.52,1.24,112.1
Hyderabad,11/12/2019,127,69.85,137.16,105.41,144.78,1.33,120.65
Hyderabad,12/12/2019,126,69.3,136.08,104.58,143.64,1.32,119.7
Hyderabad,13/12/19,73,40.15,78.84,60.59,83.22,0.77,69.35
Hyderabad,14/12/19,77,42.35,83.16,63.91,87.78,0.81,73.15
Hyderabad,15/12/19,88,48.4,95.04,73.04,100.32,0.92,83.6
